V1,V2,node_id,congress,icpsr,state_abbrev,bioname,party_name,x_svd,y_svd,betweenness,pagerank
-0.9458901837976624,-0.7925928058256089,3610_12,12,3610,NH,"GILMAN, Nicholas",Other,-0.9458901837976624,-0.7925928058256089,0.002408177408177408,0.02579032150777032
-1,-0.7905195079233054,3678_12,12,3678,CT,"GOODRICH, Chauncey",Other,-1,-0.7905195079233054,0.002408177408177408,0.025790321507770317
-0.3565840439870491,-0.8283872919394595,3805_12,12,3805,PA,"GREGG, Andrew",Other,-0.3565840439870491,-0.8283872919394595,0.05981253064586396,0.03716679751615206
-0.8800682987579022,-0.7230826263260051,4586_12,12,4586,DE,"HORSEY, Outerbridge",Other,-0.8800682987579022,-0.7230826263260051,3.561253561253561e-4,0.024688328411469406
0.4169218015872566,-1,4651_12,12,4651,RI,"HOWELL, Jeremiah Brown",Other,0.4169218015872566,-1,0.0042863438696772015,0.030469808306654293
-0.9568206224131092,-0.7620498627823754,4762_12,12,4762,RI,"HUNTER, William",Other,-0.9568206224131092,-0.7620498627823754,3.561253561253561e-4,0.024688328411469413
-0.8749867026495131,-0.7718190298001171,5421_12,12,5421,NJ,"LAMBERT, John",Other,-0.8749867026495131,-0.7718190298001171,3.561253561253561e-4,0.024688328411469406
-0.20468592441524863,-0.894839850204009,5594_12,12,5594,PA,"LEIB, Michael",Other,-0.20468592441524863,-0.894839850204009,0.06003925587258924,0.039196770028413895
-0.9695559364621483,-0.7756859289048839,5726_12,12,5726,MA,"LLOYD, James",Other,-0.9695559364621483,-0.7756859289048839,3.561253561253561e-4,0.024688328411469403
0.16883043290626182,-0.3642917572650977,5916_12,12,5916,LA,"MAGRUDER, Allan Bowie",Other,0.16883043290626182,-0.3642917572650977,0,0.02820874471086037
-0.4237549424725103,-0.8614558378397427,7525_12,12,7525,KY,"POPE, John",Other,-0.4237549424725103,-0.8614558378397427,0.0439036189036189,0.03592650817648492
0.12338031109083337,-0.1978770591686924,7543_12,12,7543,LA,"POSEY, Thomas",Other,0.12338031109083337,-0.1978770591686924,0,0.004231311706629056
-0.7524680456955016,-0.7661571680265995,7792_12,12,7792,MD,"REED, Philip",Other,-0.7524680456955016,-0.7661571680265995,3.561253561253561e-4,0.024688328411469413
0.6168934477740758,-0.8939837048515373,7985_12,12,7985,VT,"ROBINSON, Jonathan",Other,0.6168934477740758,-0.8939837048515373,0.0024810524810524805,0.02615881689471965
0.3684700976042466,-0.98078001099806,8647_12,12,8647,NY,"SMITH, John",Other,0.3684700976042466,-0.98078001099806,0.016999056582389913,0.03289803598387916
-0.5499376954912948,-0.8805073333802912,8678_12,12,8678,MD,"SMITH, Samuel",Other,-0.5499376954912948,-0.8805073333802912,0.03527676027676028,0.034781452619225245
0.6796036879878532,-0.9861236237573018,9157_12,12,9157,GA,"TAIT, Charles",Other,0.6796036879878532,-0.9861236237573018,0.0033609054442387764,0.029346575431586745
0.6842703322081626,-0.9838954463272805,9216_12,12,9216,SC,"TAYLOR, John",Other,0.6842703322081626,-0.9838954463272805,0.002172795922795923,0.02811883645991668
0.6644149279101407,-0.9496504439422875,9517_12,12,9517,NC,"TURNER, James",Other,0.6644149279101407,-0.9496504439422875,0.006627396210729544,0.030728836909757144
